case_id,target_id,target_kind,die_id,recipe_id,recipe_type,phase_index,phase_name,start_s,end_s,duration_s,serial_required,fpp_lanes_required,fpp_channel,dwr_segments,route_resource,power_w,thermal_region,resource_notes
m10_xlarge_p93791_5_5d_multi_tower,p93791_m32_die0,core,die10,F_p93791_m32_die0_lane16,F,2,CONFIG_SCAN_OR_DWR_MODE,0.00011399999999999994,0.00011531999999999993,1.32e-06,True,0,,dwr_die10,,0.0641,thermal_die10,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m5_die8,core,die8,F_p93791_m5_die8_lane16,F,0,CONFIG_ACCESS_PATH,0.00011531999999999993,0.00011851999999999993,3.2e-06,True,0,,,,0.0676,thermal_die8,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m32_die0,core,die10,F_p93791_m32_die0_lane16,F,3,FPP_SHIFT_IN,0.00011531999999999993,0.00013440224999999994,1.908225e-05,False,16,fpp_multitower,dwr_die10,,0.9243,thermal_die10,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m5_die8,core,die8,F_p93791_m5_die8_lane16,F,1,CONFIG_FPP,0.00011851999999999993,0.00011979999999999993,1.28e-06,True,0,fpp_multitower,,,0.0676,thermal_die8,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m5_die8,core,die8,F_p93791_m5_die8_lane16,F,2,CONFIG_SCAN_OR_DWR_MODE,0.00011979999999999993,0.00012111999999999992,1.32e-06,True,0,,dwr_die8,,0.0676,thermal_die8,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m13_die5,memory,die5,F_p93791_m13_die5_lane16,F,0,CONFIG_ACCESS_PATH,0.00012111999999999992,0.00012559999999999994,4.48e-06,True,0,,,,0.0714,thermal_die5,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m13_die5,memory,die5,F_p93791_m13_die5_lane16,F,1,CONFIG_FPP,0.00012559999999999994,0.00012687999999999992,1.28e-06,True,0,fpp_multitower,,,0.0714,thermal_die5,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m13_die5,memory,die5,F_p93791_m13_die5_lane16,F,2,CONFIG_SCAN_OR_DWR_MODE,0.00012687999999999992,0.00012819999999999992,1.32e-06,True,0,,dwr_die5,,0.0714,thermal_die5,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m29_die1,memory,die11,F_p93791_m29_die1_lane16,F,0,CONFIG_ACCESS_PATH,0.00012819999999999992,0.00013267999999999993,4.48e-06,True,0,,,,0.063,thermal_die11,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m29_die1,memory,die11,F_p93791_m29_die1_lane16,F,1,CONFIG_FPP,0.00013267999999999993,0.00013395999999999992,1.28e-06,True,0,fpp_multitower,,,0.063,thermal_die11,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m29_die1,memory,die11,F_p93791_m29_die1_lane16,F,2,CONFIG_SCAN_OR_DWR_MODE,0.00013395999999999992,0.0001352799999999999,1.32e-06,True,0,,dwr_die11,,0.063,thermal_die11,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m13_die5,memory,die5,F_p93791_m13_die5_lane16,F,3,FPP_SHIFT_IN,0.00013440224999999994,0.00013506609374999993,6.6384375e-07,False,16,fpp_multitower,dwr_die5,,1.0343,thermal_die5,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m32_die0,core,die10,F_p93791_m32_die0_lane16,F,4,CAPTURE,0.00013440224999999994,0.00013540224999999994,1e-06,False,0,,,,0.8727,thermal_die10,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m12_die7,core,die7,F_p93791_m12_die7_lane16,F,0,CONFIG_ACCESS_PATH,0.0001352799999999999,0.00013975999999999992,4.48e-06,True,0,,,,0.0693,thermal_die7,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m13_die5,memory,die5,F_p93791_m13_die5_lane16,F,4,CAPTURE,0.00013540224999999994,0.00013640224999999994,1e-06,False,0,,,,1.0794,thermal_die5,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m32_die0,core,die10,F_p93791_m32_die0_lane16,F,5,FPP_SHIFT_OUT,0.00013540224999999994,0.00015448449999999993,1.908225e-05,False,16,fpp_multitower,dwr_die10,,0.9243,thermal_die10,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m12_die7,core,die7,F_p93791_m12_die7_lane16,F,1,CONFIG_FPP,0.00013975999999999992,0.0001410399999999999,1.28e-06,True,0,fpp_multitower,,,0.0693,thermal_die7,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m12_die7,core,die7,F_p93791_m12_die7_lane16,F,2,CONFIG_SCAN_OR_DWR_MODE,0.0001410399999999999,0.0001423599999999999,1.32e-06,True,0,,dwr_die7,,0.0693,thermal_die7,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m17_die9,core,die9,F_p93791_m17_die9_lane16,F,0,CONFIG_ACCESS_PATH,0.0001423599999999999,0.00014683999999999992,4.48e-06,True,0,,,,0.066,thermal_die9,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m17_die9,core,die9,F_p93791_m17_die9_lane16,F,1,CONFIG_FPP,0.00014683999999999992,0.0001481199999999999,1.28e-06,True,0,fpp_multitower,,,0.066,thermal_die9,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m17_die9,core,die9,F_p93791_m17_die9_lane16,F,2,CONFIG_SCAN_OR_DWR_MODE,0.0001481199999999999,0.0001494399999999999,1.32e-06,True,0,,dwr_die9,,0.066,thermal_die9,
m10_xlarge_p93791_5_5d_multi_tower,link_tower0_tower1,interconnect,die0,I_link_tower0_tower1_serial_extest,I,0,CONFIG_ACCESS_PATH,0.0001494399999999999,0.0001513599999999999,1.92e-06,True,0,,,,0.0,thermal_die0,
m10_xlarge_p93791_5_5d_multi_tower,link_tower0_tower1,interconnect,die0,I_link_tower0_tower1_serial_extest,I,1,CONFIG_DWR_MODE,0.0001513599999999999,0.0001529999999999999,1.64e-06,True,0,,dwr_die0;dwr_die2,,0.0,thermal_die0,
m10_xlarge_p93791_5_5d_multi_tower,link_tower0_tower1,interconnect,die0,I_link_tower0_tower1_serial_extest,I,2,DWR_SHIFT_IN,0.0001529999999999999,0.00039875999999999985,0.00024576,True,0,,dwr_die0;dwr_die2,ucie_tower0_tower1,0.38,thermal_die0,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m5_die8,core,die8,F_p93791_m5_die8_lane16,F,3,FPP_SHIFT_IN,0.00015448449999999993,0.00017822662499999994,2.3742125e-05,False,16,fpp_multitower,dwr_die8,,0.9766,thermal_die8,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m13_die5,memory,die5,F_p93791_m13_die5_lane16,F,5,FPP_SHIFT_OUT,0.00017822662499999994,0.00017889046874999993,6.6384375e-07,False,16,fpp_multitower,dwr_die5,,1.0343,thermal_die5,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m5_die8,core,die8,F_p93791_m5_die8_lane16,F,4,CAPTURE,0.00017822662499999994,0.00017922662499999994,1e-06,False,0,,,,0.971,thermal_die8,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m5_die8,core,die8,F_p93791_m5_die8_lane16,F,5,FPP_SHIFT_OUT,0.00017922662499999994,0.00020296874999999994,2.3742125e-05,False,16,fpp_multitower,dwr_die8,,0.9766,thermal_die8,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m29_die1,memory,die11,F_p93791_m29_die1_lane16,F,3,FPP_SHIFT_IN,0.00020296874999999994,0.00020347668749999995,5.079375e-07,False,16,fpp_multitower,dwr_die11,,0.9069,thermal_die11,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m12_die7,core,die7,F_p93791_m12_die7_lane16,F,3,FPP_SHIFT_IN,0.00020347668749999995,0.00020404485937499994,5.68171875e-07,False,16,fpp_multitower,dwr_die7,,1.0026,thermal_die7,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m29_die1,memory,die11,F_p93791_m29_die1_lane16,F,4,CAPTURE,0.00020347668749999995,0.00020447668749999995,1e-06,False,0,,,,0.8401000000000001,thermal_die11,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m29_die1,memory,die11,F_p93791_m29_die1_lane16,F,5,FPP_SHIFT_OUT,0.00020447668749999995,0.00020498462499999996,5.079375e-07,False,16,fpp_multitower,dwr_die11,,0.9069,thermal_die11,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m12_die7,core,die7,F_p93791_m12_die7_lane16,F,4,CAPTURE,0.00020447668749999995,0.00020547668749999995,1e-06,False,0,,,,1.0199,thermal_die7,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m12_die7,core,die7,F_p93791_m12_die7_lane16,F,5,FPP_SHIFT_OUT,0.00020547668749999995,0.00020604485937499994,5.68171875e-07,False,16,fpp_multitower,dwr_die7,,1.0026,thermal_die7,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m17_die9,core,die9,F_p93791_m17_die9_lane16,F,3,FPP_SHIFT_IN,0.00020604485937499994,0.00020655110937499994,5.0625e-07,False,16,fpp_multitower,dwr_die9,,0.9522999999999999,thermal_die9,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m17_die9,core,die9,F_p93791_m17_die9_lane16,F,4,CAPTURE,0.00020655110937499994,0.00020755110937499993,1e-06,False,0,,,,0.9252,thermal_die9,
m10_xlarge_p93791_5_5d_multi_tower,p93791_m17_die9,core,die9,F_p93791_m17_die9_lane16,F,5,FPP_SHIFT_OUT,0.00020755110937499993,0.00020805735937499994,5.0625e-07,False,16,fpp_multitower,dwr_die9,,0.9522999999999999,thermal_die9,
m10_xlarge_p93791_5_5d_multi_tower,link_tower0_tower1,interconnect,die0,I_link_tower0_tower1_serial_extest,I,3,DWR_CAPTURE,0.00039875999999999985,0.00039975999999999987,1e-06,False,0,,dwr_die0;dwr_die2,ucie_tower0_tower1,0.38,thermal_die0,
m10_xlarge_p93791_5_5d_multi_tower,link_tower0_tower1,interconnect,die0,I_link_tower0_tower1_serial_extest,I,4,DWR_SHIFT_OUT,0.00039975999999999987,0.0006563999999999999,0.00025664,True,0,,dwr_die0;dwr_die2,ucie_tower0_tower1,0.38,thermal_die0,
m10_xlarge_p93791_5_5d_multi_tower,link_tower1_tower2,interconnect,die2,I_link_tower1_tower2_serial_extest,I,0,CONFIG_ACCESS_PATH,0.0006563999999999999,0.0006595999999999999,3.2e-06,True,0,,,,0.0,thermal_die2,
m10_xlarge_p93791_5_5d_multi_tower,link_tower1_tower2,interconnect,die2,I_link_tower1_tower2_serial_extest,I,1,CONFIG_DWR_MODE,0.0006595999999999999,0.0006612399999999999,1.64e-06,True,0,,dwr_die2;dwr_die4,,0.0,thermal_die2,
m10_xlarge_p93791_5_5d_multi_tower,link_tower1_tower2,interconnect,die2,I_link_tower1_tower2_serial_extest,I,2,DWR_SHIFT_IN,0.0006612399999999999,0.0009069999999999998,0.00024576,True,0,,dwr_die2;dwr_die4,ucie_tower1_tower2,0.38,thermal_die2,
m10_xlarge_p93791_5_5d_multi_tower,link_tower1_tower2,interconnect,die2,I_link_tower1_tower2_serial_extest,I,3,DWR_CAPTURE,0.0009069999999999998,0.0009079999999999998,1e-06,False,0,,dwr_die2;dwr_die4,ucie_tower1_tower2,0.38,thermal_die2,
m10_xlarge_p93791_5_5d_multi_tower,link_tower1_tower2,interconnect,die2,I_link_tower1_tower2_serial_extest,I,4,DWR_SHIFT_OUT,0.0009079999999999998,0.00116592,0.00025792,True,0,,dwr_die2;dwr_die4,ucie_tower1_tower2,0.38,thermal_die2,
m10_xlarge_p93791_5_5d_multi_tower,link_tower2_tower3,interconnect,die4,I_link_tower2_tower3_serial_extest,I,0,CONFIG_ACCESS_PATH,0.00116592,0.00116912,3.2e-06,True,0,,,,0.0,thermal_die4,
m10_xlarge_p93791_5_5d_multi_tower,link_tower2_tower3,interconnect,die4,I_link_tower2_tower3_serial_extest,I,1,CONFIG_DWR_MODE,0.00116912,0.00117076,1.64e-06,True,0,,dwr_die4;dwr_die6,,0.0,thermal_die4,
m10_xlarge_p93791_5_5d_multi_tower,link_tower2_tower3,interconnect,die4,I_link_tower2_tower3_serial_extest,I,2,DWR_SHIFT_IN,0.00117076,0.00141652,0.00024576,True,0,,dwr_die4;dwr_die6,ucie_tower2_tower3,0.38,thermal_die4,
m10_xlarge_p93791_5_5d_multi_tower,link_tower2_tower3,interconnect,die4,I_link_tower2_tower3_serial_extest,I,3,DWR_CAPTURE,0.00141652,0.00141752,1e-06,False,0,,dwr_die4;dwr_die6,ucie_tower2_tower3,0.38,thermal_die4,
m10_xlarge_p93791_5_5d_multi_tower,link_tower2_tower3,interconnect,die4,I_link_tower2_tower3_serial_extest,I,4,DWR_SHIFT_OUT,0.00141752,0.00167672,0.0002592,True,0,,dwr_die4;dwr_die6,ucie_tower2_tower3,0.38,thermal_die4,
m10_xlarge_p93791_5_5d_multi_tower,link_tower3_tower4,interconnect,die6,I_link_tower3_tower4_serial_extest,I,0,CONFIG_ACCESS_PATH,0.00167672,0.0016799200000000001,3.2e-06,True,0,,,,0.0,thermal_die6,
m10_xlarge_p93791_5_5d_multi_tower,link_tower3_tower4,interconnect,die6,I_link_tower3_tower4_serial_extest,I,1,CONFIG_DWR_MODE,0.0016799200000000001,0.0016815600000000001,1.64e-06,True,0,,dwr_die6;dwr_die8,,0.0,thermal_die6,
m10_xlarge_p93791_5_5d_multi_tower,link_tower3_tower4,interconnect,die6,I_link_tower3_tower4_serial_extest,I,2,DWR_SHIFT_IN,0.0016815600000000001,0.0019273200000000002,0.00024576,True,0,,dwr_die6;dwr_die8,ucie_tower3_tower4,0.38,thermal_die6,
m10_xlarge_p93791_5_5d_multi_tower,link_tower3_tower4,interconnect,die6,I_link_tower3_tower4_serial_extest,I,3,DWR_CAPTURE,0.0019273200000000002,0.00192832,1e-06,False,0,,dwr_die6;dwr_die8,ucie_tower3_tower4,0.38,thermal_die6,
m10_xlarge_p93791_5_5d_multi_tower,link_tower3_tower4,interconnect,die6,I_link_tower3_tower4_serial_extest,I,4,DWR_SHIFT_OUT,0.00192832,0.00218624,0.00025792,True,0,,dwr_die6;dwr_die8,ucie_tower3_tower4,0.38,thermal_die6,
m10_xlarge_p93791_5_5d_multi_tower,link_tower4_tower5,interconnect,die8,I_link_tower4_tower5_serial_extest,I,0,CONFIG_ACCESS_PATH,0.00218624,0.00218944,3.2e-06,True,0,,,,0.0,thermal_die8,
m10_xlarge_p93791_5_5d_multi_tower,link_tower4_tower5,interconnect,die8,I_link_tower4_tower5_serial_extest,I,1,CONFIG_DWR_MODE,0.00218944,0.0021910799999999998,1.64e-06,True,0,,dwr_die8;dwr_die10,,0.0,thermal_die8,
m10_xlarge_p93791_5_5d_multi_tower,link_tower4_tower5,interconnect,die8,I_link_tower4_tower5_serial_extest,I,2,DWR_SHIFT_IN,0.0021910799999999998,0.0024368399999999996,0.00024576,True,0,,dwr_die8;dwr_die10,ucie_tower4_tower5,0.38,thermal_die8,
m10_xlarge_p93791_5_5d_multi_tower,link_tower4_tower5,interconnect,die8,I_link_tower4_tower5_serial_extest,I,3,DWR_CAPTURE,0.0024368399999999996,0.0024378399999999997,1e-06,False,0,,dwr_die8;dwr_die10,ucie_tower4_tower5,0.38,thermal_die8,
m10_xlarge_p93791_5_5d_multi_tower,link_tower4_tower5,interconnect,die8,I_link_tower4_tower5_serial_extest,I,4,DWR_SHIFT_OUT,0.0024378399999999997,0.0026944799999999995,0.00025664,True,0,,dwr_die8;dwr_die10,ucie_tower4_tower5,0.38,thermal_die8,
m10_xlarge_p93791_5_5d_multi_tower,link_tower0_vertical,interconnect,die1,I_link_tower0_vertical_serial_extest,I,0,CONFIG_ACCESS_PATH,0.0026944799999999995,0.0026976799999999996,3.2e-06,True,0,,,,0.0,thermal_die1,
m10_xlarge_p93791_5_5d_multi_tower,link_tower0_vertical,interconnect,die1,I_link_tower0_vertical_serial_extest,I,1,CONFIG_DWR_MODE,0.0026976799999999996,0.0026993199999999994,1.64e-06,True,0,,dwr_die0;dwr_die1,,0.0,thermal_die1,
m10_xlarge_p93791_5_5d_multi_tower,link_tower0_vertical,interconnect,die1,I_link_tower0_vertical_serial_extest,I,2,DWR_SHIFT_IN,0.0026993199999999994,0.0028631599999999996,0.00016384,True,0,,dwr_die0;dwr_die1,hbt_tower0,0.32,thermal_die1,
m10_xlarge_p93791_5_5d_multi_tower,link_tower0_vertical,interconnect,die1,I_link_tower0_vertical_serial_extest,I,3,DWR_CAPTURE,0.0028631599999999996,0.0028641599999999997,1e-06,False,0,,dwr_die0;dwr_die1,hbt_tower0,0.32,thermal_die1,
m10_xlarge_p93791_5_5d_multi_tower,link_tower0_vertical,interconnect,die1,I_link_tower0_vertical_serial_extest,I,4,DWR_SHIFT_OUT,0.0028641599999999997,0.0030385599999999996,0.0001744,True,0,,dwr_die0;dwr_die1,hbt_tower0,0.32,thermal_die1,
m10_xlarge_p93791_5_5d_multi_tower,link_tower1_vertical,interconnect,die3,I_link_tower1_vertical_serial_extest,I,0,CONFIG_ACCESS_PATH,0.0030385599999999996,0.0030430399999999995,4.48e-06,True,0,,,,0.0,thermal_die3,
m10_xlarge_p93791_5_5d_multi_tower,link_tower1_vertical,interconnect,die3,I_link_tower1_vertical_serial_extest,I,1,CONFIG_DWR_MODE,0.0030430399999999995,0.0030446799999999993,1.64e-06,True,0,,dwr_die2;dwr_die3,,0.0,thermal_die3,
m10_xlarge_p93791_5_5d_multi_tower,link_tower1_vertical,interconnect,die3,I_link_tower1_vertical_serial_extest,I,2,DWR_SHIFT_IN,0.0030446799999999993,0.0032085199999999994,0.00016384,True,0,,dwr_die2;dwr_die3,hbt_tower1,0.32,thermal_die3,
m10_xlarge_p93791_5_5d_multi_tower,link_tower1_vertical,interconnect,die3,I_link_tower1_vertical_serial_extest,I,3,DWR_CAPTURE,0.0032085199999999994,0.0032095199999999996,1e-06,False,0,,dwr_die2;dwr_die3,hbt_tower1,0.32,thermal_die3,
m10_xlarge_p93791_5_5d_multi_tower,link_tower1_vertical,interconnect,die3,I_link_tower1_vertical_serial_extest,I,4,DWR_SHIFT_OUT,0.0032095199999999996,0.0033851999999999997,0.00017568,True,0,,dwr_die2;dwr_die3,hbt_tower1,0.32,thermal_die3,
m10_xlarge_p93791_5_5d_multi_tower,link_tower2_vertical,interconnect,die5,I_link_tower2_vertical_serial_extest,I,0,CONFIG_ACCESS_PATH,0.0033851999999999997,0.0033896799999999995,4.48e-06,True,0,,,,0.0,thermal_die5,
m10_xlarge_p93791_5_5d_multi_tower,link_tower2_vertical,interconnect,die5,I_link_tower2_vertical_serial_extest,I,1,CONFIG_DWR_MODE,0.0033896799999999995,0.0033913199999999993,1.64e-06,True,0,,dwr_die4;dwr_die5,,0.0,thermal_die5,
m10_xlarge_p93791_5_5d_multi_tower,link_tower2_vertical,interconnect,die5,I_link_tower2_vertical_serial_extest,I,2,DWR_SHIFT_IN,0.0033913199999999993,0.0035551599999999995,0.00016384,True,0,,dwr_die4;dwr_die5,hbt_tower2,0.32,thermal_die5,
m10_xlarge_p93791_5_5d_multi_tower,link_tower2_vertical,interconnect,die5,I_link_tower2_vertical_serial_extest,I,3,DWR_CAPTURE,0.0035551599999999995,0.0035561599999999996,1e-06,False,0,,dwr_die4;dwr_die5,hbt_tower2,0.32,thermal_die5,
m10_xlarge_p93791_5_5d_multi_tower,link_tower2_vertical,interconnect,die5,I_link_tower2_vertical_serial_extest,I,4,DWR_SHIFT_OUT,0.0035561599999999996,0.0037331199999999995,0.00017696,True,0,,dwr_die4;dwr_die5,hbt_tower2,0.32,thermal_die5,
m10_xlarge_p93791_5_5d_multi_tower,link_tower3_vertical,interconnect,die7,I_link_tower3_vertical_serial_extest,I,0,CONFIG_ACCESS_PATH,0.0037331199999999995,0.0037375999999999993,4.48e-06,True,0,,,,0.0,thermal_die7,
m10_xlarge_p93791_5_5d_multi_tower,link_tower3_vertical,interconnect,die7,I_link_tower3_vertical_serial_extest,I,1,CONFIG_DWR_MODE,0.0037375999999999993,0.003739239999999999,1.64e-06,True,0,,dwr_die6;dwr_die7,,0.0,thermal_die7,
m10_xlarge_p93791_5_5d_multi_tower,link_tower3_vertical,interconnect,die7,I_link_tower3_vertical_serial_extest,I,2,DWR_SHIFT_IN,0.003739239999999999,0.0039030799999999993,0.00016384,True,0,,dwr_die6;dwr_die7,hbt_tower3,0.32,thermal_die7,
m10_xlarge_p93791_5_5d_multi_tower,link_tower3_vertical,interconnect,die7,I_link_tower3_vertical_serial_extest,I,3,DWR_CAPTURE,0.0039030799999999993,0.0039040799999999994,1e-06,False,0,,dwr_die6;dwr_die7,hbt_tower3,0.32,thermal_die7,
m10_xlarge_p93791_5_5d_multi_tower,link_tower3_vertical,interconnect,die7,I_link_tower3_vertical_serial_extest,I,4,DWR_SHIFT_OUT,0.0039040799999999994,0.0040823199999999995,0.00017824,True,0,,dwr_die6;dwr_die7,hbt_tower3,0.32,thermal_die7,
m10_xlarge_p93791_5_5d_multi_tower,link_tower4_vertical,interconnect,die9,I_link_tower4_vertical_serial_extest,I,0,CONFIG_ACCESS_PATH,0.0040823199999999995,0.0040868,4.48e-06,True,0,,,,0.0,thermal_die9,
m10_xlarge_p93791_5_5d_multi_tower,link_tower4_vertical,interconnect,die9,I_link_tower4_vertical_serial_extest,I,1,CONFIG_DWR_MODE,0.0040868,0.00408844,1.64e-06,True,0,,dwr_die8;dwr_die9,,0.0,thermal_die9,
m10_xlarge_p93791_5_5d_multi_tower,link_tower4_vertical,interconnect,die9,I_link_tower4_vertical_serial_extest,I,2,DWR_SHIFT_IN,0.00408844,0.00425228,0.00016384,True,0,,dwr_die8;dwr_die9,hbt_tower4,0.32,thermal_die9,
m10_xlarge_p93791_5_5d_multi_tower,link_tower4_vertical,interconnect,die9,I_link_tower4_vertical_serial_extest,I,3,DWR_CAPTURE,0.00425228,0.00425328,1e-06,False,0,,dwr_die8;dwr_die9,hbt_tower4,0.32,thermal_die9,
m10_xlarge_p93791_5_5d_multi_tower,link_tower4_vertical,interconnect,die9,I_link_tower4_vertical_serial_extest,I,4,DWR_SHIFT_OUT,0.00425328,0.00442768,0.0001744,True,0,,dwr_die8;dwr_die9,hbt_tower4,0.32,thermal_die9,
m10_xlarge_p93791_5_5d_multi_tower,link_tower5_vertical,interconnect,die11,I_link_tower5_vertical_serial_extest,I,0,CONFIG_ACCESS_PATH,0.00442768,0.00443216,4.48e-06,True,0,,,,0.0,thermal_die11,
m10_xlarge_p93791_5_5d_multi_tower,link_tower5_vertical,interconnect,die11,I_link_tower5_vertical_serial_extest,I,1,CONFIG_DWR_MODE,0.00443216,0.0044338,1.64e-06,True,0,,dwr_die10;dwr_die11,,0.0,thermal_die11,
m10_xlarge_p93791_5_5d_multi_tower,link_tower5_vertical,interconnect,die11,I_link_tower5_vertical_serial_extest,I,2,DWR_SHIFT_IN,0.0044338,0.00459764,0.00016384,True,0,,dwr_die10;dwr_die11,hbt_tower5,0.32,thermal_die11,
m10_xlarge_p93791_5_5d_multi_tower,link_tower5_vertical,interconnect,die11,I_link_tower5_vertical_serial_extest,I,3,DWR_CAPTURE,0.00459764,0.00459864,1e-06,False,0,,dwr_die10;dwr_die11,hbt_tower5,0.32,thermal_die11,
m10_xlarge_p93791_5_5d_multi_tower,link_tower5_vertical,interconnect,die11,I_link_tower5_vertical_serial_extest,I,4,DWR_SHIFT_OUT,0.00459864,0.00477432,0.00017568,True,0,,dwr_die10;dwr_die11,hbt_tower5,0.32,thermal_die11,
m10_xlarge_p93791_5_5d_multi_tower,sensor_m10_xlarge_p93791_5_5d_multi_tower,instrument,die11,S_sensor_m10_xlarge_p93791_5_5d_multi_tower_serial,S,0,CONFIG_ACCESS_PATH,0.00477432,0.004778800000000001,4.48e-06,True,0,,,,0.04,thermal_die11,
m10_xlarge_p93791_5_5d_multi_tower,sensor_m10_xlarge_p93791_5_5d_multi_tower,instrument,die11,S_sensor_m10_xlarge_p93791_5_5d_multi_tower_serial,S,1,ACCESS_INSTRUMENT,0.004778800000000001,0.00477912,3.2e-07,True,0,,,,0.04,thermal_die11,
m10_xlarge_p93791_5_5d_multi_tower,sensor_m10_xlarge_p93791_5_5d_multi_tower,instrument,die11,S_sensor_m10_xlarge_p93791_5_5d_multi_tower_serial,S,2,READ_INSTRUMENT,0.00477912,0.00477976,6.4e-07,True,0,,,,0.04,thermal_die11,
